time, command_mode, command_frame, command_roll, command_pitch, relative_roll, relative_pitch, relative_yaw, absolute_roll, absolute_pitch, absolute_yaw
0.0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010186420986428857, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.020218961057253182, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.030285879969596863, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.04024109500460327, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.050242432043887675, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.060222671017982066, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.07023492606822401, 0, 1, 38.0, 0.0, 0.0, 3.208973483303831e-43, -3.9274320442928e-05, 0.0, 3.208973483303831e-43, 33.19369888305664
0.08017547405324876, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.0902991920011118, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.10026144504081458, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.11021933297161013, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.120314309024252, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.13020781998056918, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.14024413097649813, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.15033529803622514, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.16034108703024685, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.170237745041959, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.18034870899282396, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.19023648800794035, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.20028621098026633, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.2102311640046537, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.22025782999116927, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.23033750907052308, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.24027399206534028, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.2502357440534979, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.2602945549879223, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.27030279801692814, 0, 1, 38.0, 0.0, 0.002468296093866229, 1.194994081986367e-12, -6.324794958345592e-05, 0.0024682963266968727, -3.294936589195996e-12, 33.17185592651367
0.2804258930264041, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.2904364609858021, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.3003441729815677, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.31036205601412803, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.3204055780079216, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.33035287202801555, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.34037624206393957, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.35035472200252116, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.3603475110139698, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.370340378023684, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
0.3804089480545372, 0, 1, 38.0, 0.0, 0.8654723167419434, 4.519697949234569e-10, 3.463097891653888e-05, 0.8654723167419434, 8.7849079122293e-09, 33.19758987426758
