time, command_mode, command_frame, command_roll, command_pitch, relative_roll, relative_pitch, relative_yaw, absolute_roll, absolute_pitch, absolute_yaw
0.0, 0, 0, 0.0, 0.0,  0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010367366950958967, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.02020037395413965, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.03037759894505143, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.04030176193919033, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.05030486499890685, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.06030747899785638, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.07047401496674865, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.08025732997339219, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.09024265292100608, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.10029845393728465, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.11017240595538169, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.12023155495990068, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.1302381579298526, 0, 2, 0.0, 90.0, -7.434867608721585e-13, 0.01274710800498724, 5.51245866518002e-05, 1.251714287775485e-10, 0.012747111730277538, 30.16738510131836
0.14016893692314625, 0, 2, 0.0, 90.0, -1.1324429241565959e-11, 0.11535098403692245, -7.962834206409752e-05, 2.953153499518635e-09, 0.11535098403692245, 30.172090530395508
0.15023425093386322, 0, 2, 0.0, 90.0, -1.1324429241565959e-11, 0.11535098403692245, -7.962834206409752e-05, 2.953153499518635e-09, 0.11535098403692245, 30.172090530395508
0.16034044395200908, 0, 2, 0.0, 90.0, -1.1324429241565959e-11, 0.11535098403692245, -7.962834206409752e-05, 2.953153499518635e-09, 0.11535098403692245, 30.172090530395508
0.17024487198796123, 0, 2, 0.0, 90.0, -1.1324429241565959e-11, 0.11535098403692245, -7.962834206409752e-05, 2.953153499518635e-09, 0.11535098403692245, 30.172090530395508
0.1802997050108388, 0, 2, 0.0, 90.0, -1.1324429241565959e-11, 0.11535098403692245, -7.962834206409752e-05, 2.953153499518635e-09, 0.11535098403692245, 30.172090530395508
0.19026557891629636, 0, 2, 0.0, 90.0, -1.1324429241565959e-11, 0.11535098403692245, -7.962834206409752e-05, 2.953153499518635e-09, 0.11535098403692245, 30.172090530395508
