time, command_mode, command_frame, command_roll, command_pitch, relative_roll, relative_pitch, relative_yaw, absolute_roll, absolute_pitch, absolute_yaw
0.0, 0, 0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.01029820297844708, 0, 1, 38.0, 0.0, 0.0, -0.0, 0.00012383941793814301, 0.0, -0.0, 30.128992080688477
0.020436492981389165, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.030464667011983693, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.04041171807330102, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.05041472997982055, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.06043123104609549, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.07052750803995878, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.08044660498853773, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.09041340206749737, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.1004540390567854, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.11031927703879774, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.12030879000667483, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.13031145697459579, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.14051091705914587, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.15052539308089763, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.16032547899521887, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.17036656406708062, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.18037598603405058, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.19035351707134396, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.2003225029911846, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.210303739993833, 0, 1, 38.0, 0.0, 0.0, 0.0, -7.06256105331704e-05, 0.0, -0.0, 30.11134910583496
0.220377151039429, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.23056688206270337, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.2404578410787508, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.25035181804560125, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.2604607720859349, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.270490441005677, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.28026625502388924, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.29031642503105104, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.30025586707051843, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.3103482089936733, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.32041229808237404, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.33027516899164766, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.34042537305504084, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
0.3503559520468116, 0, 1, 38.0, 0.0, 0.20596502721309662, 2.2243624043377652e-12, -0.0001317284331889823, 0.20596502721309662, -4.647216389486175e-09, 30.094200134277344
