time, reference_yaw, command_yaw, quaternion_x, quaternion_y, quaternion_z, quaternion_w, yaw, yaw_slow
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0.010141295031644404, 200.0, 200.0, -0.0008544921875, 0.00445556640625, -0.2503662109375, 0.96807861328125, -28.998030208545014, -28.97201296850953
0.02015973604284227, 200.0, 200.0, -0.0008544921875, 0.00445556640625, -0.2503662109375, 0.96807861328125, -28.998030208545014, -28.97201296850953
0.030193880083970726, 200.0, 200.0, -0.0008544921875, 0.00445556640625, -0.2503662109375, 0.96807861328125, -28.998030208545014, -28.97201296850953
0.04017726506572217, 200.0, 200.0, -0.0008544921875, 0.00445556640625, -0.2503662109375, 0.96807861328125, -28.998030208545014, -28.97201296850953
0.05016838200390339, 200.0, 200.0, -0.0010986328125, 0.0054931640625, -0.250244140625, 0.9681396484375, -28.98511820148051, -28.97201296850953
0.061174903996288776, 200.0, 200.0, -0.0010986328125, 0.0054931640625, -0.250244140625, 0.9681396484375, -28.98511820148051, -29.006375650223866
0.0702100390335545, 200.0, 200.0, -0.0010986328125, 0.0054931640625, -0.250244140625, 0.9681396484375, -28.98511820148051, -29.006375650223866
0.08019667898770422, 200.0, 200.0, -0.000732421875, 0.00604248046875, -0.25018310546875, 0.9681396484375, -28.977689001699563, -29.006375650223866
0.09023249300662428, 200.0, 200.0, -0.000732421875, 0.00604248046875, -0.25018310546875, 0.9681396484375, -28.977689001699563, -29.006375650223866
0.10019542009104043, 200.0, 200.0, -0.000732421875, 0.00604248046875, -0.25018310546875, 0.9681396484375, -28.977689001699563, -29.006375650223866
0.11022918403614312, 200.0, 200.0, 6.103515625e-05, 0.0062255859375, -0.2503662109375, 0.96807861328125, -28.998660844893674, -29.006375650223866
0.12017341109458357, 200.0, 200.0, 6.103515625e-05, 0.0062255859375, -0.2503662109375, 0.96807861328125, -28.998660844893674, -29.006375650223866
0.13027328008320183, 200.0, 200.0, 6.103515625e-05, 0.0062255859375, -0.2503662109375, 0.96807861328125, -28.998660844893674, -29.006375650223866
0.14020417199935764, 200.0, 200.0, 6.103515625e-05, 0.0062255859375, -0.2503662109375, 0.96807861328125, -28.998660844893674, -29.006375650223866
0.150218743016012, 200.0, 200.0, 0.00115966796875, 0.0064697265625, -0.25054931640625, 0.968017578125, -29.019449889281333, -29.006375650223866
0.16012263006996363, 200.0, 200.0, 0.00115966796875, 0.0064697265625, -0.25054931640625, 0.968017578125, -29.019449889281333, -29.006375650223866
0.17013748304452747, 200.0, 200.0, 0.00115966796875, 0.0064697265625, -0.25054931640625, 0.968017578125, -29.019449889281333, -29.006375650223866
0.18016264506150037, 200.0, 200.0, 0.00146484375, 0.00628662109375, -0.249755859375, 0.96826171875, -28.926217892065626, -29.006375650223866
0.19021266303025186, 200.0, 200.0, 0.00146484375, 0.00628662109375, -0.249755859375, 0.96826171875, -28.926217892065626, -29.006375650223866
0.20014125003945082, 200.0, 200.0, 0.00146484375, 0.00628662109375, -0.249755859375, 0.96826171875, -28.926217892065626, -29.006375650223866
0.210133858025074, 200.0, 200.0, 0.0009765625, 0.005859375, -0.24725341796875, 0.9688720703125, -28.629436220510186, -29.006375650223866
0.22032389300875366, 200.0, 200.0, 0.0009765625, 0.005859375, -0.24725341796875, 0.9688720703125, -28.629436220510186, -29.006375650223866
0.23016552603803575, 200.0, 200.0, 0.0009765625, 0.005859375, -0.24725341796875, 0.9688720703125, -28.629436220510186, -29.006375650223866
0.24016216199379414, 200.0, 200.0, 0.0009765625, 0.005859375, -0.24725341796875, 0.9688720703125, -28.629436220510186, -29.006375650223866
0.25016025302466005, 200.0, 200.0, -0.0001220703125, 0.00531005859375, -0.23895263671875, 0.97100830078125, -27.650474060763866, -29.006375650223866
0.26015610701870173, 200.0, 200.0, -0.0001220703125, 0.00531005859375, -0.23895263671875, 0.97100830078125, -27.650474060763866, -24.759527948850018
0.2701550950296223, 200.0, 200.0, -0.0001220703125, 0.00531005859375, -0.23895263671875, 0.97100830078125, -27.650474060763866, -24.759527948850018
0.2802154819946736, 200.0, 200.0, -0.00128173828125, 0.00531005859375, -0.2276611328125, 0.97369384765625, -26.319866340238516, -24.759527948850018
0.29034474305808544, 200.0, 200.0, -0.00128173828125, 0.00531005859375, -0.2276611328125, 0.97369384765625, -26.319866340238516, -24.759527948850018
0.30017829802818596, 200.0, 200.0, -0.00128173828125, 0.00531005859375, -0.2276611328125, 0.97369384765625, -26.319866340238516, -24.759527948850018
0.310244775027968, 200.0, 200.0, -0.00128173828125, 0.00531005859375, -0.2276611328125, 0.97369384765625, -26.319866340238516, -24.759527948850018
0.3202456400031224, 200.0, 200.0, -0.0023193359375, 0.00555419921875, -0.2113037109375, 0.97735595703125, -24.398910370158955, -24.759527948850018
0.33029200008604676, 200.0, 200.0, -0.0023193359375, 0.00555419921875, -0.2113037109375, 0.97735595703125, -24.398910370158955, -24.759527948850018
0.34011573903262615, 200.0, 200.0, -0.0023193359375, 0.00555419921875, -0.2113037109375, 0.97735595703125, -24.398910370158955, -24.759527948850018
0.3502164970850572, 200.0, 200.0, -0.0035400390625, 0.00616455078125, -0.18603515625, 0.98248291015625, -21.445706135324116, -24.759527948850018
0.36028194706887007, 200.0, 200.0, -0.0035400390625, 0.00616455078125, -0.18603515625, 0.98248291015625, -21.445706135324116, -24.759527948850018
0.37017503601964563, 200.0, 200.0, -0.0035400390625, 0.00616455078125, -0.18603515625, 0.98248291015625, -21.445706135324116, -24.759527948850018
