time, reference_vz, command_gaz, speed_z, altitude, altitude_above_to
0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.01012930495198816, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.955780029296875, 0.9638730883598328
0.020175058976747096, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.955780029296875, 0.9638730883598328
0.030269225942902267, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.955780029296875, 0.9638730883598328
0.04032676597125828, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.955780029296875, 0.9638730883598328
0.05015828495379537, 0.36000001430511475, 0.36000001430511475, -0.0, 0.95574951171875, 0.9638730883598328
0.060141791007481515, 0.36000001430511475, 0.36000001430511475, -0.0, 0.95574951171875, 0.9638730883598328
0.07023101893719286, 0.36000001430511475, 0.36000001430511475, -0.0, 0.95574951171875, 0.9638730883598328
0.08108925796113908, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.9553375244140625, 0.9638730883598328
0.09032297693192959, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.9553375244140625, 0.9638730883598328
0.10012695891782641, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.9553375244140625, 0.9638730883598328
0.11036126490216702, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.9553375244140625, 0.9623445868492126
0.12036046897992492, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.954986572265625, 0.9623445868492126
0.1304789069108665, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.954986572265625, 0.9623445868492126
0.1405426529236138, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.954986572265625, 0.9623445868492126
0.1504944779444486, 0.36000001430511475, 0.36000001430511475, 0.00390625, 0.954986572265625, 0.9623445868492126
0.1603712469805032, 0.36000001430511475, 0.36000001430511475, 0.01171875, 0.9559326171875, 0.9623445868492126
0.17019092792179435, 0.36000001430511475, 0.36000001430511475, 0.01171875, 0.9559326171875, 0.9623445868492126
0.1805080840131268, 0.36000001430511475, 0.36000001430511475, 0.01171875, 0.9559326171875, 0.9623445868492126
0.19107258098665625, 0.36000001430511475, 0.36000001430511475, 0.01171875, 0.9559326171875, 0.9623445868492126
0.20026530895847827, 0.36000001430511475, 0.36000001430511475, 0.06640625, 0.9578857421875, 0.9623445868492126
0.21056891093030572, 0.36000001430511475, 0.36000001430511475, 0.06640625, 0.9578857421875, 0.9623445868492126
0.220100128906779, 0.36000001430511475, 0.36000001430511475, 0.1640625, 0.9619903564453125, 0.9623445868492126
0.2303500910056755, 0.36000001430511475, 0.36000001430511475, 0.1640625, 0.9619903564453125, 0.9623445868492126
0.24054202891420573, 0.36000001430511475, 0.36000001430511475, 0.1640625, 0.9619903564453125, 0.9623445868492126
0.2503989019896835, 0.36000001430511475, 0.36000001430511475, 0.1640625, 0.9619903564453125, 0.9623445868492126
0.26046386698726565, 0.36000001430511475, 0.36000001430511475, 0.25390625, 0.971038818359375, 0.9623445868492126
0.27019832096993923, 0.36000001430511475, 0.36000001430511475, 0.25390625, 0.971038818359375, 0.9623445868492126
0.2805188089841977, 0.36000001430511475, 0.36000001430511475, 0.25390625, 0.971038818359375, 0.9623445868492126
0.2902234529610723, 0.36000001430511475, 0.36000001430511475, 0.29296875, 0.9806060791015625, 0.9623445868492126
0.30044845992233604, 0.36000001430511475, 0.36000001430511475, 0.29296875, 0.9806060791015625, 0.9623445868492126
