time, reference_pitch, command_pitch, quaternion_x, quaternion_y, quaternion_z, quaternion_w, pitch, pitch_slow, speed_x
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0
0.010486559942364693, 3.6, 3.5999999046325684, -0.0001220703125, -0.007568359375, -0.1734619140625, 0.98480224609375, -0.856547871821633, -0.8934385291134149, 0.012012471342109789
0.020285048987716436, 3.6, 3.5999999046325684, -0.00042724609375, -0.00714111328125, -0.17333984375, 0.98480224609375, -0.8143887420069298, -0.8934385291134149, 0.012003774373328072
0.03018306999001652, 3.6, 3.5999999046325684, -0.00042724609375, -0.00714111328125, -0.17333984375, 0.98480224609375, -0.8143887420069298, -0.8934385291134149, 0.012003774373328072
0.04018896503839642, 3.6, 3.5999999046325684, -0.00042724609375, -0.00714111328125, -0.17333984375, 0.98480224609375, -0.8143887420069298, -0.8934385291134149, 0.012003774373328072
0.050331203965470195, 3.6, 3.5999999046325684, -0.00042724609375, -0.00714111328125, -0.17333984375, 0.98480224609375, -0.8143887420069298, -0.8934385291134149, 0.012003774373328072
0.060200333944521844, 3.6, 3.5999999046325684, -0.0013427734375, -0.00653076171875, -0.17315673828125, 0.98486328125, -0.7637086266974956, -0.8934385291134149, 0.011991252934484437
0.07116558903362602, 3.6, 3.5999999046325684, -0.0013427734375, -0.00653076171875, -0.17315673828125, 0.98486328125, -0.7637086266974956, -0.8934385291134149, 0.011991252934484437
0.08040272793732584, 3.6, 3.5999999046325684, -0.0013427734375, -0.00653076171875, -0.17315673828125, 0.98486328125, -0.7637086266974956, -0.8934385291134149, 0.011991252934484437
0.09015096398070455, 3.6, 3.5999999046325684, -0.00146484375, -0.006103515625, -0.17327880859375, 0.98480224609375, -0.7178870328429084, -0.8934385291134149, 0.008327192332379324
0.10018693702295423, 3.6, 3.5999999046325684, -0.00146484375, -0.006103515625, -0.17327880859375, 0.98480224609375, -0.7178870328429084, -0.8934385291134149, 0.008327192332379324
0.11014941695611924, 3.6, 3.5999999046325684, -0.00146484375, -0.006103515625, -0.17327880859375, 0.98480224609375, -0.7178870328429084, -0.8934385291134149, 0.008327192332379324
0.12050859397277236, 3.6, 3.5999999046325684, -0.00152587890625, -0.005615234375, -0.17333984375, 0.98480224609375, -0.6640031655817052, -0.8934385291134149, 0.004659934578072218
0.13016035198234022, 3.6, 3.5999999046325684, -0.00152587890625, -0.005615234375, -0.17333984375, 0.98480224609375, -0.6640031655817052, -0.393296779880894, 0.004659934578072218
0.14061982196290046, 3.6, 3.5999999046325684, -0.00152587890625, -0.005615234375, -0.17333984375, 0.98480224609375, -0.6640031655817052, -0.393296779880894, 0.004659934578072218
0.150747537962161, 3.6, 3.5999999046325684, -0.0010986328125, -0.004638671875, -0.1732177734375, 0.98486328125, -0.5453219986439074, -0.393296779880894, 0.005984332802980935
0.16019136202521622, 3.6, 3.5999999046325684, -0.0010986328125, -0.004638671875, -0.1732177734375, 0.98486328125, -0.5453219986439074, -0.393296779880894, 0.005984332802980935
0.17032696900423616, 3.6, 3.5999999046325684, -0.0010986328125, -0.004638671875, -0.1732177734375, 0.98486328125, -0.5453219986439074, -0.393296779880894, 0.005984332802980935
0.1802094109589234, 3.6, 3.5999999046325684, -0.0006103515625, -0.00146484375, -0.17303466796875, 0.98486328125, -0.1774204236464596, -0.393296779880894, 0.0022967076432369345
0.1901808399707079, 3.6, 3.5999999046325684, -0.0006103515625, -0.00146484375, -0.17303466796875, 0.98486328125, -0.1774204236464596, -0.393296779880894, 0.0022967076432369345
0.20034879795275629, 3.6, 3.5999999046325684, -0.0006103515625, -0.00146484375, -0.17303466796875, 0.98486328125, -0.1774204236464596, -0.393296779880894, 0.0022967076432369345
0.21037459699437022, 3.6, 3.5999999046325684, -0.0001220703125, 0.00262451171875, -0.17315673828125, 0.98486328125, 0.29377369980479434, -0.393296779880894, 0.005979321662381709
0.22024097095709294, 3.6, 3.5999999046325684, -0.0001220703125, 0.00262451171875, -0.17315673828125, 0.98486328125, 0.29377369980479434, -0.393296779880894, 0.005979321662381709
0.2301838289713487, 3.6, 3.5999999046325684, -0.0001220703125, 0.00262451171875, -0.17315673828125, 0.98486328125, 0.29377369980479434, -0.393296779880894, 0.005979321662381709
0.24018106097355485, 3.6, 3.5999999046325684, -0.0001220703125, 0.00262451171875, -0.17315673828125, 0.98486328125, 0.29377369980479434, -0.393296779880894, 0.005979321662381709
0.25024623598437756, 3.6, 3.5999999046325684, 0.0010986328125, 0.00799560546875, -0.17352294921875, 0.9847412109375, 0.9241339273048625, -0.393296779880894, 0.011014823480978576
0.2605023270007223, 3.6, 3.5999999046325684, 0.0010986328125, 0.00799560546875, -0.17352294921875, 0.9847412109375, 0.9241339273048625, -0.393296779880894, 0.011014823480978576
0.2702350999461487, 3.6, 3.5999999046325684, 0.0010986328125, 0.00799560546875, -0.17352294921875, 0.9847412109375, 0.9241339273048625, -0.393296779880894, 0.011014823480978576
0.2801691039931029, 3.6, 3.5999999046325684, 0.0010986328125, 0.00799560546875, -0.17352294921875, 0.9847412109375, 0.9241339273048625, -0.393296779880894, 0.011014823480978576
0.29024007299449295, 3.6, 3.5999999046325684, 0.00213623046875, 0.012939453125, -0.1739501953125, 0.984619140625, 1.5027003339383154, -0.393296779880894, 0.019729855817299753
0.3002089159563184, 3.6, 3.5999999046325684, 0.00213623046875, 0.012939453125, -0.1739501953125, 0.984619140625, 1.5027003339383154, -0.393296779880894, 0.019729855817299753
