time, reference_yaw, command_yaw, quaternion_x, quaternion_y, quaternion_z, quaternion_w, yaw, yaw_slow
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
0.010387847025413066, 200.0, 200.0, -0.005738434847444296, 8.819756476441398e-05, 0.21269740164279938, 0.9771013259887695, 24.560523155016547, 24.550298764005017
0.0206129850121215, 200.0, 200.0, -0.005738434847444296, 8.819756476441398e-05, 0.21269740164279938, 0.9771013259887695, 24.560523155016547, 24.550298764005017
0.030337281001266092, 200.0, 200.0, -0.006829926744103432, -0.001334094675257802, 0.2124193161725998, 0.9771538972854614, 24.528823630042336, 24.550298764005017
0.0402459780452773, 200.0, 200.0, -0.006829926744103432, -0.001334094675257802, 0.2124193161725998, 0.9771538972854614, 24.528823630042336, 24.550298764005017
0.05046758201206103, 200.0, 200.0, -0.006829926744103432, -0.001334094675257802, 0.2124193161725998, 0.9771538972854614, 24.528823630042336, 24.550298764005017
0.06020808801986277, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.07013764401199296, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.0803483150084503, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.09019877604441717, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.10019958904013038, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.11020484904292971, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.12013125303201377, 200.0, 200.0, -0.007561154197901487, -0.0021263700909912586, 0.21233251690864563, 0.9771658778190613, 24.51934944950706, 24.62857102434607
0.13015616300981492, 200.0, 200.0, -0.007926564663648605, -0.0026688918005675077, 0.21239358186721802, 0.9771484732627869, 24.527071652114017, 24.62857102434607
0.14012522000120953, 200.0, 200.0, -0.006848443765193224, -0.0027224181685596704, 0.21265500783920288, 0.977099597454071, 24.557657263557207, 24.62857102434607
0.150171751040034, 200.0, 200.0, -0.006848443765193224, -0.0027224181685596704, 0.21265500783920288, 0.977099597454071, 24.557657263557207, 24.62857102434607
0.16019803105155006, 200.0, 200.0, -0.0047794426791369915, -0.0024536587297916412, 0.2130177617073059, 0.9770336151123047, 24.59970186935897, 24.62857102434607
0.17015090503264219, 200.0, 200.0, -0.0047794426791369915, -0.0024536587297916412, 0.2130177617073059, 0.9770336151123047, 24.59970186935897, 24.62857102434607
0.18012809002539143, 200.0, 200.0, -0.0047794426791369915, -0.0024536587297916412, 0.2130177617073059, 0.9770336151123047, 24.59970186935897, 24.62857102434607
0.19019933801610023, 200.0, 200.0, -0.0047794426791369915, -0.0024536587297916412, 0.2130177617073059, 0.9770336151123047, 24.59970186935897, 24.62857102434607
0.20015528099611402, 200.0, 200.0, -0.0016187309520319104, -0.0018425402231514454, 0.2132914662361145, 0.9769855737686157, 24.63102661537471, 24.62857102434607
0.21016542200231925, 200.0, 200.0, -0.0016187309520319104, -0.0018425402231514454, 0.2132914662361145, 0.9769855737686157, 24.63102661537471, 24.62857102434607
0.22012372402241454, 200.0, 200.0, -0.0016187309520319104, -0.0018425402231514454, 0.2132914662361145, 0.9769855737686157, 24.63102661537471, 24.62857102434607
0.23013058805372566, 200.0, 200.0, -0.0016187309520319104, -0.0018425402231514454, 0.2132914662361145, 0.9769855737686157, 24.63102661537471, 24.62857102434607
0.2401383210089989, 200.0, 200.0, 0.0010888202814385295, -0.0010513665620237589, 0.21314498782157898, 0.9770194292068481, 24.613349007259544, 24.62857102434607
0.2505493250209838, 200.0, 200.0, 0.0010888202814385295, -0.0010513665620237589, 0.21314498782157898, 0.9770194292068481, 24.613349007259544, 24.62857102434607
0.2601880750153214, 200.0, 200.0, 0.0010888202814385295, -0.0010513665620237589, 0.21314498782157898, 0.9770194292068481, 24.613349007259544, 24.67318923509918
0.2703517160261981, 200.0, 200.0, 0.003155116457492113, 0.00035222552833147347, 0.2129460871219635, 0.9770587682723999, 24.59011989234164, 24.67318923509918
0.2801944780512713, 200.0, 200.0, 0.003155116457492113, 0.00035222552833147347, 0.2129460871219635, 0.9770587682723999, 24.59011989234164, 24.67318923509918
0.2902513430453837, 200.0, 200.0, 0.003155116457492113, 0.00035222552833147347, 0.2129460871219635, 0.9770587682723999, 24.59011989234164, 24.67318923509918
0.3005274400347844, 200.0, 200.0, 0.005634694825857878, 0.0027454900555312634, 0.21259541809558868, 0.9771202206611633, 24.55051393901304, 24.67318923509918
0.31014353805221617, 200.0, 200.0, 0.005634694825857878, 0.0027454900555312634, 0.21259541809558868, 0.9771202206611633, 24.55051393901304, 24.67318923509918
0.32019904704065993, 200.0, 200.0, 0.005634694825857878, 0.0027454900555312634, 0.21259541809558868, 0.9771202206611633, 24.55051393901304, 24.67318923509918
0.3304199820267968, 200.0, 200.0, 0.005634694825857878, 0.0027454900555312634, 0.21259541809558868, 0.9771202206611633, 24.55051393901304, 24.67318923509918
0.3407494359998964, 200.0, 200.0, 0.005634694825857878, 0.0027454900555312634, 0.21259541809558868, 0.9771202206611633, 24.55051393901304, 24.67318923509918
